item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S08PHS2.2M8,NA,8,S08PHS2.2,"M - Here are three balls rolling down a hill. (Point to prompt.) Which ball has the most force: bowling ball, tennis ball, basketball?",Which ball has the most force?,bowling ball,tennis ball,basketball,a,NA,Bowling_Ball_Hill.ai,Tennis_Ball_Hill.ai,Basketball_Hill.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M9,NA,8,S08PHS2.2,"M - Here are three objects falling. (Point to prompt.) Which has the most force when it hits the ground: feather, brick, or crayon?",Which has the most force when it hits the ground?,feather,brick,crayon,b,Brick_Crayon_Feather_Dropping.ai,Feather2.ai,Brick3.ai,Crayon7.ai,Physics/Misc./Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.03,NA,NA
S08PHS3.4H10,NA,8,S08PHS3.4,"H - This is a pot of water. (Point to prompt.) Which would transfer heat to the water: stove, refrigerator, or washing machine?",Which would transfer heat to the water?,stove,refrigerator,washing machine,a,Pot_Kitchen2.ai,Stove3.ai,Refrigerator.ai,Washing_Machine.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4H15,NA,8,S08PHS3.4,"H - Julie is sleeping. (Point to the prompt) How will the blanket help Julie, will it keep her: cold, warm, or cool?",How will the blanket help Julie?,cold,warm,cool,b,Girl_Sleeping1.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4H19,NA,8,S08PHS3.4,"H - Here are three pictures of outside. (Point to prompt.) Which shows the girl staying warm: A, B, or C?",Which shows the girl staying warm?,A,B,C,c,NA,Snow15.ai,Snow16.ai,Snow17.ai,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4H20,PHS - OI,8,S08PHS3.4,"H - This soup is very hot. (Point to prompt.) What would make the temperature of the soup colder: spoon, ice cubes, or boiling water?",What would make the temperature of the soup colder?,spoon,ice cubes,boiling water,b,Soup5.ai,Spoon1.ai,Ice_Cube1.ai,Boiling_Water3.ai,Food/Household Objects,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS3.4H20_intro.mp3,Science_G8_S08PHS3.4H20_stem.mp3,Science_G8_S08PHS3.4H20_a.mp3,Science_G8_S08PHS3.4H20_b.mp3,Science_G8_S08PHS3.4H20_c.mp3,FT,OI,OI,OI,NA,0.78,0.78,0.78,0.78
S08PHS3.4H5,NA,8,S08PHS3.4,"H - This girl is cold. (Point to girl in prompt.) What can she use to keep her body warm: coat, chair, or book?",What can she use to keep her body warm?,coat,chair,book,a,Snow11.ai,Jacket1.ai,Chair2.ai,Book1.ai,Weather/Clothing/Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4H9,NA,8,S08PHS3.4,"H - Here are three pictures. (Point to prompt.) What could the boy wear on a cold day to stay warm: t-shirt, sunglasses, or coat?",What could the boy wear on a cold day to stay warm?,t-shirt,sunglasses,coat,c,NA,Snow12.ai,Snow13.ai,Snow14.ai,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4L1,NA,8,S08PHS3.4,"L - Here are three objects. (Point to answer choices.) Which is coldest: ice, water, or soup?",Which is coldest?,ice,water,soup,a,NA,Ice_Cube1.ai,Water4.ai,Soup6.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.53,NA,NA,NA
S08PHS3.4L11,NA,8,S08PHS3.4,"L - Here are three objects. (Point to the choices.) Which is hottest:ice cream, fire, or a tree?",Which is hottest?,ice cream,fire,tree,b,NA,Ice_Cream1.ai,Fire2.ai,Tree1.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4L12,NA,8,S08PHS3.4,"L - Here are three objects. (Point to the choices.) Which is the hottest: ice cream, fire, or a tree?",Which is the hottest?,ice cream,fire,tree,b,NA,Ice_Cream1.ai,Fire2.ai,Tree1.ai,Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4L16,NA,8,S08PHS3.4,"L - Here are three pictures. (Point to answer choices.) Which shows that it is cold outside: A, B, or C?",Which shows that it is cold outside?,A,B,C,c,NA,Sun_Field.ai,Sun_Cloud_Field.ai,Snow21.ai,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4L2,NA,8,S08PHS3.4,"L - Here are three pictures. (Point to answer choices.) Which is hottest: ocean, ice, or fire?",Which is hottest?,ocean,ice,fire,c,NA,Beach10.ai,Ice_Cube1.ai,Fire2.ai,Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4L6,NA,8,S08PHS3.4,"L - Here are three pictures. (Point to answer choices.) Which is hot: campfire, plant, or glass jar?",Which is hot?,campfire,plant,ice cream,a,NA,Fire2.ai,Tomato_Plant1.ai,Ice_Cream1.ai,Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M13,NA,8,S08PHS3.4,"M - Here is a graph of temperature and forms of water. (Point to bar graph.) Which form of water has the highest temperature: liquid, ice or steam?",Which form of water has the highest temperature?,liquid,ice,steam,c,BarGraph_Temp_celsius_1.ai,Water4.ai,Ice_Cube1.ai,Coffee8.ai,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M14,NA,8,S08PHS3.4,"M - Dan has an ice cream cone. (Point to the picture.) On which day will his ice cream melt the fastest: sunny, snowy, or stormy?",On which day will his ice cream melt the fastest?,sunny,snowy,stormy,a,Boy_Ice_Cream.ai,Lake21.ai,Tree_Snow.ai,Lightning2.ai,People/Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M17,NA,8,S08PHS3.4,"M - Here is a graph showing temperature.  (Point to graph.) Which day had the highest temperature: Monday, Tuesday, or Wednesday?",Which day had the highest temperature?,Monday,Tuesday,Wednesday,b,BarGraph_DailyTemp.ai,NA,NA,NA,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M18,NA,8,S08PHS3.4,"M - Here is a graph showing temperature.  (Point to graph.) Which day had the coldest temperature: Monday, Tuesday, or Wednesday?",Which day had the coldest temperature?,Monday,Tuesday,Wednesday,a,BarGraph_DailyTemp.ai,NA,NA,NA,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M3,NA,8,S08PHS3.4,"M - Here is a graph. (Point to bar graph.) Which form of water has the hottest temperature: liquid, ice or steam?",Which form of water has the hottest temperature?,liquid,ice,steam,c,BarGraph_Temp_celsius_1.ai,NA,NA,NA,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M4,NA,8,S08PHS3.4,"M - Here is a graph. (Point to prompt.) Which drink has the coldest temperature: glass of milk, cup of coffee, or milkshake?",Which drink has the coldest temperature?,glass of milk,cup of coffee,milkshake,c,BarGraph_DrinkTemp.ai,NA,NA,NA,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS3.4M7,PHS - OI,8,S08PHS3.4,"M - Here are three pictures of the outdoors. (Point to answer choices.) Which day had the coldest temperature outdoors: A, B, or C?",Which day had the coldest temperature outdoors?,A,B,C,c,NA,Sun118.ai,Rain9.ai,Snow18.ai,Weather,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G8_S08PHS3.4M7_intro.mp3,Science_G8_S08PHS3.4M7_stem.mp3,Science_G8_S08PHS3.4M7_a.mp3,Science_G8_S08PHS3.4M7_b.mp3,Science_G8_S08PHS3.4M7_c.mp3,FT,OI,OI,OI,NA,-0.71,-0.71,-0.71,-0.71
S08PHS3.4M8,NA,8,S08PHS3.4,"M - Here is a graph showing the temperature of three objects. (Point to bar graph.) Which object has the coldest temperature: milk, peanut butter or soup?",Which object has the coldest temperature?,milk,peanut butter,soup,a,BarGraph_FoodTemp.ai,Milk2.ai,Peanut_Butter.ai,Soup6.ai,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.28,NA,NA,NA
S08PHS3.4MSAMPLE,NA,8,S08PHS3.4,"M - Here is a graph with temperature and forms of water. (Point to graph.) Which form of water has the coldest temperature: liquid, ice or steam?",Which form of water has the coldest temperature?,liquid,ice,steam,b,BarGraph_Temp_celsius_1.ai,NA,NA,NA,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2H10,NA,8,S08PHS4.2,"H - Here are three pictures. (Point to answer choices.) Which shows a wave being transmitted through something: A, B, or C?",Which shows a wave being transmitted through something?,A,B,C,b,NA,Wavelength24.ai,Wavelength25.ai,Wavelength26.ai,Physics,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G8_S08PHS4.2H10_intro.mp3,Science_G8_S08PHS4.2H10_stem.mp3,Science_G8_S08PHS4.2H10_a.mp3,Science_G8_S08PHS4.2H10_b.mp3,Science_G8_S08PHS4.2H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,2.0193
S08PHS4.2H14,NA,8,S08PHS4.2,"H - This is a wave. (Point to wave in prompt.) Which shows a wave being absorbed, or stopped, by something: A, B, or C?","Which shows a wave being absorbed, or stopped, by something?",A,B,C,a,Wavelength27.ai,Wavelength28.ai,Wavelength29.ai,Wavelength30.ai,Physics,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS4.2H14_intro.mp3,Science_G8_S08PHS4.2H14_stem.mp3,Science_G8_S08PHS4.2H14_a.mp3,Science_G8_S08PHS4.2H14_b.mp3,Science_G8_S08PHS4.2H14_c.mp3,FT,NA,OI,OI,NA,NA,NA,2.13,2.13
S08PHS4.2H15,NA,8,S08PHS4.2,"H - This is a wave.  (Point to wave in prompt.) Which shows a wave being reflected away by something: A, B, or C?",Which shows a wave being reflected away by something?,A,B,C,c,Wavelength27.ai,Wavelength28.ai,Wavelength29.ai,Wavelength30.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2H20,NA,8,S08PHS4.2,"H - Here are three different waves. (Point to prompt.) A wave with higher frequency has more waves per second. Which wave has the highest frequency: A, B, or C?",A wave with higher frequency has more waves per second. Which wave has the highest frequency?,A,B,C,c,Wavelength31.ai,Wavelength32.ai,Wavelength33.ai,Wavelength34.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08PHS4.2H4,PHS - FT,8,S08PHS4.2,"H - Here are three pictures. (Point to answer choices.) Which shows two waves that are the same size: A, B, or C?",Which shows two waves that are the same size?,A,B,C,c,NA,Wavelength1.ai,Wavelength2.ai,Wavelength3.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.21,NA,NA
S08PHS4.2H5,NA,8,S08PHS4.2,"H - Here are three waves. (Point to answer choices.) Which wave is the tallest: A, B, or C?",Which wave is the tallest?,A,B,C,a,NA,Wavelength4.ai,Wavelength5.ai,Wavelength6.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2HSAMPLE,NA,8,S08PHS4.2,"H - Here are three different waves. (Point answer options.)  Which shows a wave being reflected: A, B, or C?",Which shows a wave being reflected?,A,B,C,c,NA,Wavelength24.ai,Wavelength25.ai,Wavelength26.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.42,NA
S08PHS4.2L1,NA,8,S08PHS4.2,"L - Here are three objects. (Point to answer choices.) Which is a wave: A, B, or C?",Which is a wave?,A,B,C,b,NA,Lollipop2.ai,Wave2.ai,Fish2.ai,Food/Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2L11,NA,8,S08PHS4.2,"L - Here are three items. (Point to the answer options.) Which is a wave: A, B, or C?",Which is a wave?,A,B,C,c,NA,Car31.ai,Tree1.ai,Wavelength7.ai,Transportation/Plants_Outdoors/Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2L16,NA,8,S08PHS4.2,"L - Here are three pictures. (Point to answer choices.) Which shows a wave: A, B, or C?",Which shows a type of wave?,A,B,C,a,NA,Beach10.ai,Fork3.ai,Cup7.ai,Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2L17,NA,8,S08PHS4.2,"L - This is a wave. (Point to prompt.) Which also shows waves: A, B, or C?",Which is also a wave?,A,B,C,c,Beach6.ai,Skateboard.ai,Pond4.ai,Beach10.ai,Plants_Outdoors/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2L6,NA,8,S08PHS4.2,"L - Here are three pictures. (Point to answer choices.) Which shows sound waves: A, B, or C?",Which shows sound waves?,A,B,C,b,NA,Jar.ai,Speaker.ai,Spoon1.ai,Misc./Physics/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2L7,NA,8,S08PHS4.2,"L - Here are three pictures. (Point to answer choices.) Which shows light waves: A, B, or C?",Which shows light waves?,A,B,C,c,NA,Tomato_Plant6.ai,Glasses4.ai,Light_Wave.ai,Plants_Outdoors/Clothing/Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M12,NA,8,S08PHS4.2,"M - This diagram shows the amplitude, or height, of a wave. (Point to diagram in prompt.) Which wave has the smallest amplitude: A, B, or C?","This diagram shows the amplitude, or height, of a wave. Which wave has the smallest amplitude?",A,B,C,b,Wavelength11.ai,Wavelength7.ai,Wavelength12.ai,Wavelength35.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M13,NA,8,S08PHS4.2,"M - This diagram shows the wavelength, or length, of a wave. (Point to diagram in prompt.) Which wave has the longest wavelength: A, B, or C?","This diagram shows the wavelength, or length, of a wave. Which wave has the longest wavelength?",A,B,C,a,Wavelength11.ai,Wavelength35.ai,Wavelength12.ai,Wavelength7.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M18,NA,8,S08PHS4.2,"M - Here are three different waves. (Point to answer choices.) Which wave is biggest: A, B or C?",Which wave is biggest?,A,B,C,b,NA,Pond5.ai,Wave3.ai,Lake1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M19,PHS - OI,8,S08PHS4.2,"M - Here is the Sun. (Point to prompt.) Which type of waves does the Sun make: light, sound, or hand?",Which type of waves does the Sun make?,light,sound,ocean,a,Sun119.ai,NA,NA,NA,Weather,prompt + graphic,word only,word only,word only,Science_G8_S08PHS4.2M19_intro.mp3,Science_G8_S08PHS4.2M19_stem.mp3,Science_G8_S08PHS4.2M19_a.mp3,Science_G8_S08PHS4.2M19_b.mp3,Science_G8_S08PHS4.2M19_c.mp3,FT,OI,OI,OI,NA,1.23,1.23,1.23,1.23
S08PHS4.2M2,NA,8,S08PHS4.2,"M - This is a wave. (Point to wave.) Which is shorter than the wave: house, mountain, or tree?",Which is shorter than the wave?,house,mountain,tree,c,Wavelength8.ai,Wavelength_House.ai,Wavelength_Mountain.ai,Wavelength_Tree.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M3,NA,8,S08PHS4.2,"M - Wavelength measures how long a wave is. (Point to diagram in prompt.) Which wave has the longest wavelength: A, B, or C?",Wavelength measures how long a wave is. Which wave has the longest wavelength?,A,B,C,a,Wavelength11.ai,Wavelength9.ai,Wavelength7.ai,Wavelength10.ai,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS4.2M8,NA,8,S08PHS4.2,"M - Here is a drum. (Point to answer choices.) Which type of wave is made when the drum is hit: light, ocean, or sound?",Which type of wave is made when the drum is hit?,light,ocean,sound,c,Drum.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.31,NA,NA,NA
S08PHS4.2M9,NA,8,S08PHS4.2,"M - Here is a lamp. (Point to answer choices.) Which type of wave is made when the lamp is turned on: A, B, or C?",Which type of wave is made when the lamp is turned on?,ocean,light,sound,b,Light_Wave2.ai,NA,NA,NA,Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
