item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S11PHS3.4H9,NA,11,S11PHS3.4,"H - The Sun transfers heat energy to objects on the Earth. (Point to prompt picture.) On which day will the sidewalk be warmest: Tuesday, Wednesday, or Thursday?",On which day will the sidewalk be warmest?,Tuesday,Wednesday,Thursday,c,Girl_Sidewalk_Sun.ai,Sun108.ai,Sun109.ai,Sun110.ai,People/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4L1,NA,11,S11PHS3.4,"L - Here are three objects. (Point to answer choices.)Which is warmest: ice, boiling water, or book?",Which is warmest?,ice,boiling water,book,b,NA,Ice_Cube1.ai,Boiling_Water2.ai,Book1.ai,Food/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4L11,NA,11,S11PHS3.4,"L -  Here are three objects. (Point to answer choices.) Which has the coldest temperature: fire, ice cream, or the Sun?",Which has the coldest temperature?,fire,ice cream,Sun,b,NA,Fire2.ai,Ice_Cream1.ai,Sun1.ai,Plants_Outdoors/Food/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.2,NA,NA,NA
S11PHS3.4L12,NA,11,S11PHS3.4,"L -  Here are three objects. (Point to answer choices.) Which has the hottest temperature: fire, ice cream, or a snowman?",Which has the hottest temperature?,fire,ice cream,snowman,a,NA,Fire2.ai,Ice_Cream1.ai,Snowman.ai,Plants_Outdoors/Food/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4L16,NA,11,S11PHS3.4,"L - Here are three tools. (Point to prompt.) Which would you use to measure the temperature outside: thermometer, hammer, or ruler?",Which would you use to measure the temperature outside?,thermometer,hammer,ruler,a,NA,Thermometer2.ai,Hammer1.ai,Ruler.ai,Misc./Tools/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4L2,NA,11,S11PHS3.4,"L - Here are three objects. (Point to answer choices.) Which is coldest: snowman, glass of water, or tree?",Which is coldest?,snowman,water,tree,a,NA,Snowman.ai,Water4.ai,Tree1.ai,Misc./Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4L6,PHS - OI,11,S11PHS3.4,"L - Here are three tools. (Point to answer choices.) Which is used to measure temperature: scale, thermometer, or screwdriver?",Which is used to measure temperature?,scale,thermometer,screwdriver,b,NA,Scale35.ai,Thermometer4.ai,Screw_Driver.ai,Measurement/Tools,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G11_S11PHS3.4L6_intro.mp3,Science_G11_S11PHS3.4L6_stem.mp3,Science_G11_S11PHS3.4L6_a.mp3,Science_G11_S11PHS3.4L6_b.mp3,Science_G11_S11PHS3.4L6_c.mp3,FT,OI,OI,OI,NA,-0.23,-0.23,-0.23,-0.23
S11PHS3.4LSAMPLE,NA,11,S11PHS3.4,"L -  Here are three objects. (Point to answer choices.) Which is coldest: snowflakes, boiling water, or candle?",Which is coldest?,snowflakes,boiling water,candle,a,NA,Snow5.ai,Boiling_Water2.ai,Candle1.ai,Weather/Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M13,NA,11,S11PHS3.4,"M - Here is a pot of water. (Point to prompt.) What is the temperature of the water: 100 degrees, 150 degrees, or 200 degrees?",What is the temperature of the water?,100°F,150°F,200°F,c,Boiling_Water4.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M14,NA,11,S11PHS3.4,"M - Here is a pot of water. (Point to prompt.) What is one way to raise the temperature of the water: heat on stove, add ice cubes, or put it in the refrigerator?",What is one way to raise the temperature of the water?,heat on stove,add ice cubes,put in refrigerator,a,Pot_Kitchen11.ai,Stove_Pot2.ai,Pot_Kitchen_IceCubes.ai,Pot_Kitchen7.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M17,NA,11,S11PHS3.4,"M - Here are three people outside. (Point to answer choices.) Which shows the coldest temperature: A, B, or C?",Which shows the coldest temperature?,A,B,C,c,NA,Sun_Hills_Girl.ai,Rain18.ai,Snow23.ai,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M18,NA,11,S11PHS3.4,"M - Here are three people outside. (Point to answer choices.) Which shows the warmest temperature: A, B, or C?",Which shows the warmest temperature?,A,B,C,a,NA,Sun_Hills_Girl.ai,Rain18.ai,Snow23.ai,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M3,NA,11,S11PHS3.4,"M - This girl is cold. (Point to prompt.) What could she do to get warmer: make a snowman, wear a coat, or use an umbrella?",This girl is cold. What could she do to get warmer?,make a snowman,wear a coat,use an umbrella,b,Girl_Sad1.ai,Girl_Snowman.ai,Girl26.ai,Girl_Umbrella.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.05,NA,NA,NA
S11PHS3.4M4,NA,11,S11PHS3.4,"M - Here are three pictures. (Point to answer choices.) Heat is transferred when it moves from one object or substance to another.Which shows heat transfer: A, B, or C?",Heat is transferred when it moves from one object or substance to another. Which shows heat transfer?,A,B,C,c,NA,Girl_Boy_Jump_Rope.ai,Book1.ai,Desert13.ai,People/Classroom/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M7,NA,11,S11PHS3.4,"M - Here is a thermometer in a beaker of water. (Point to answer choices.) What is the temperature of the water: 20&deg;C, 40&deg;C, or 60&deg;C?",What is the temperature of the water?,20&deg;C,40&deg;C,60&deg;C,c,Thermometer_In_Water.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS3.4M8,NA,11,S11PHS3.4,"M - Here are some ice cubes. (Point to prompt.) What will happen when you leave ice cubes in the Sun, will they: stay frozen, melt away, or grow larger?",What will happen when you leave ice cubes in the Sun?,stay frozen,melt away,grow larger,b,Ice_Cube1.ai,Ice_Cube11.ai,Ice_Cube11.ai,Ice_Cube4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H10,NA,11,S11PHS4.1,"H - Here are three different sound waves. (Point to answer choices.) A low frequency wave has a longer wavelength. Which wave has a low frequency: A, B, or C?",A low frequency wave has a longer wavelength. Which wave has a low frequency?,A,B,C,a,Wavelength31.ai,Wavelength32.ai,Wavelength33.ai,Wavelength34.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H14,NA,11,S11PHS4.1,"H - Here is a boy making sounds. (Point to the prompt.) Which state of matter will the boy's sound move through fastest: solid, liquid, or gas?",Which state of matter will the boy's sound move through fastest?,solid,liquid,gas,c,Boy_Speaking.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H15,NA,11,S11PHS4.1,"H - Here is a boy making sounds. (Point to the prompt.) Which state of matter will the boy's sound move through slowest: solid, liquid, or gas?",Which state of matter will the boy's sound move through slowest?,solid,liquid,gas,a,Boy_Speaking.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H20,NA,11,S11PHS4.1,"H -  Here is a girl talking underwater. (Point to picture prompt as you read.) How will the sound of her voice travel underwater compared to above water: the same, faster, or slower?",How will the sound of the girl's voice travel underwater compared to above water?,same,faster,slower,c,Girl_Water.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H4,NA,11,S11PHS4.1,"H - This is a wave. (Point to wave in prompt.) Which shows the wavelength of the wave: A, B, or C?",Which shows the wavelength of these waves?,A,B,C,a,Wavelength16.ai,Wavelength13.ai,Wavelength14.ai,Wavelength15.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1H5,NA,11,S11PHS4.1,"H - This is a wave. (Point to wave in prompt.) Which shows the amplitude of the wave: A, B, or C?",Which shows the amplitude of these waves?,A,B,C,b,Wavelength16.ai,Wavelength13.ai,Wavelength14.ai,Wavelength15.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1L1,NA,11,S11PHS4.1,"L - This is a wave. (Point to wave.) Which is also a wave: A, B, or C?",Which is also a wave?,A,B,C,b,Wave2.ai,Tree1.ai,Wavelength12.ai,Truck1.ai,Plants_Outdoors/Physics/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1L11,PHS - OI,11,S11PHS4.1,"L - Here are three pictures. (Point to answer choices.) Which shows a sound wave: A, B or C?",Which shows a sound wave?,A,B,C,b,NA,Boiling_Water3.ai,Wavelength12.ai,Lightning2.ai,Food/Physics/Weather,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G11_S11PHS4.1L11_intro.mp3,Science_G11_S11PHS4.1L11_stem.mp3,Science_G11_S11PHS4.1L11_a.mp3,Science_G11_S11PHS4.1L11_b.mp3,Science_G11_S11PHS4.1L11_c.mp3,FT,OI,OI,OI,NA,0.31,0.31,0.31,0.31
S11PHS4.1L16,NA,11,S11PHS4.1,"L - Here are three pools. (Point to pools as you read.) Which pool has waves: A, B, or C?",Which pool has waves?,A,B,C,b,NA,Pool2.ai,Pool1.ai,Pool3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1L17,NA,11,S11PHS4.1,"L - Here are three pictures.  (Point to prompt.) Which shows a sound wave: A, B or C?",Which shows a sound wave?,A,B,C,a,NA,Frequency11.ai,Rainbow.ai,Wind3.ai,Physics/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1L6,NA,11,S11PHS4.1,"L - Here are three pictures. (Point to answer choices.) Which shows a wave: A, B, or C?",Which shows a wave?,A,B,C,b,NA,Square7.ai,Frequency11.ai,Frequency12.ai,Shapes/Physics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1L7,NA,11,S11PHS4.1,"L - Here are three pictures. (Point to answer choices.) Which shows some waves: A, B, or C?",Which shows some waves?,A,B,C,c,NA,Tree1.ai,Starfish.ai,Beach13.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1LSAMPLE,NA,11,S11PHS4.1,"L - Here are three pictures. (Point to answer choices.) Which shows a wave: A, B or C?",Which shows a wave?,A,B,C,a,NA,Wave2.ai,Foot2.ai,Bicycle1.ai,Plants_Outdoors/People/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M12,NA,11,S11PHS4.1,"M - Wavelength measures how long a wave is. (Point to diagram in prompt.) Which wave has the longest wavelength: A, B, or C?",Wavelength measures how long a wave is. Which wave has the longest wavelength?,A,B,C,c,Wavelength21.ai,Wavelength20.ai,Wavelength22.ai,Wavelength15.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M13,NA,11,S11PHS4.1,"M - Amplitude measures how tall a wave is.  (Point to diagram in prompt.) Which waves has the greatest amplitude: A, B, or C?",Amplitude measures how tall a wave is. Which wave has the greatest amplitude?,A,B,C,a,Wavelength19.ai,Wavelength18.ai,Wavelength12.ai,Wavelength17.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M18,NA,11,S11PHS4.1,"M - Wavelength measures how long a wave is. (Point to prompt.) Which wave has the longest wavelength: A, B, or C?",Wavelength measures how long a wave is. Which wave has the longest wavelength?,A,B,C,c,Wavelength21.ai,Wavelength20.ai,Wavelength23.ai,Wavelength15.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M19,NA,11,S11PHS4.1,"M - Here is a boy and a puddle of water.  (Point to prompt.) What will form when the boy drops a rock in the puddle: waves, a rainbow, or wind?",What will form when the boy drops a rock in the puddle?,waves,rainbow,wind,a,Boy_Rock_Water.ai,Rock_Pond1.ai,Rock_Pond2.ai,Rock_Pond3.ai,People/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M2,NA,11,S11PHS4.1,"M - Amplitude measures how tall a wave is. (Point to diagram in prompt.) Which shows the tallest wave: A, B, or C?",Amplitude measures how tall a wave is. Which shows the tallest wave?,A,B,C,b,Wavelength19.ai,Wavelength17.ai,Wavelength18.ai,Wavelength22.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M3,NA,11,S11PHS4.1,"M - Wavelength measures how long a wave is. (Point to diagram in prompt.) Which shows the shortest wavelength: A, B, or C?",Wavelength measures how long a wave is. Which shows the shortest wavelength?,A,B,C,c,Wavelength21.ai,Wavelength15.ai,Wavelength22.ai,Wavelength20.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M8,NA,11,S11PHS4.1,"M - Here are three pictures. (Point to answer choices.) Which shows a wave being reflected off of something: A, B, or C?",Which shows a wave being reflected off of something?,A,B,C,c,NA,Wavelength24.ai,Wavelength25.ai,Wavelength26.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.1M9,NA,11,S11PHS4.1,"M - Here are three pictures. (Point to answer choices.) Which shows a wave being absorbed: A, B, or C?",Which shows a wave being absorbed?,A,B,C,a,NA,Wavelength24.ai,Wavelength25.ai,Wavelength26.ai,Phyics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2H10,NA,11,S11PHS4.2,"H - Here are three objects. (Point to answer choices.) Which can you use to store and send digital information: laptop computer, radio, or notebook?",Which can you use to store and send digital information?,laptop computer,radio,notebook,a,NA,Laptop2.ai,Radio4.ai,Notebook2.ai,Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.38,NA,NA,NA
S11PHS4.2H15,NA,11,S11PHS4.2,"H - Here are three pieces of technology. (Point to answer choices.) Which device can send digital pictures to friends: clock, laptop, or television?",Which device can send digital pictures to friends?,clock,laptop,television,b,NA,Digital_Clock3.ai,Laptop2.ai,TV1.ai,Time/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2H19,PHS - OI,11,S11PHS4.2,"H - This is Ann. (Point to girl in prompt.) Which could she use to email her friends: laptop, radio, or microwave?",Which could she use to email her friends?,laptop,radio,microwave,a,Girl26.ai,Laptop2.ai,Radio4.ai,Microwave1.ai,People/Household Objects,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G11_S11PHS4.2H19_intro.mp3,Science_G11_S11PHS4.2H19_stem.mp3,Science_G11_S11PHS4.2H19_a.mp3,Science_G11_S11PHS4.2H19_b.mp3,Science_G11_S11PHS4.2H19_c.mp3,FT,OI,OI,OI,NA,-0.71,-0.71,-0.71,-0.71
S11PHS4.2H20,NA,11,S11PHS4.2,"H - This is Cindy. (Point to girl in prompt.) Which technology can Cindy use to email a school paper to her teacher: television, microwave, or laptop?",Which technology can Cindy use to email a school paper to her teacher?,television,microwave,laptop,c,Girl_Reading2.ai,TV1.ai,Microwave1.ai,Laptop2.ai,People/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2H5,NA,11,S11PHS4.2,"H - Here are three devices. (Point to answer choices.) Which can send a digital text message: television, stove, or smartphone?",Which can send a digital text message?,television,stove,smartphone,c,NA,TV1.ai,Stove1.ai,Phone2.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2H9,NA,11,S11PHS4.2,"H - Here are three objects. (Point to answer choices.) Which can you use to send an email to your teacher: notebook, iPad, or DVD player?",Which can you use to send an email to your teacher?,notebook,iPad,DVD player,b,NA,Notebook2.ai,Phone4.ai,DVD_Player.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2L1,NA,11,S11PHS4.2,"L - Here are three objects. (Point to answer choices.) Which is a laptop computer: A, B, or C?",Which is a laptop computer?,A,B,C,c,NA,Book1.ai,Paper_Pencil.ai,Laptop2.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2L11,NA,11,S11PHS4.2,"L - Here are three objects. (Point to answer choices.) Which stores and plays music: mp3 player, carrot, or microwave oven?",Which stores and plays music?,mp3 player,carrot,microwave oven,a,NA,MP3_Player.ai,Carrot1.ai,Microwave1.ai,Misc./Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2L12,NA,11,S11PHS4.2,"L - Here is a digital TV. (Point to the prompt.) Which controls the TV: apple, broom, or remote?",Which object controls the TV?,apple,broom,remote,c,TV1.ai,Apple1.ai,Broom.ai,Remote1.ai,Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2L16,NA,11,S11PHS4.2,"L - Here are three objects. (Point to answer choices.) Which can you save your school papers on: computer, banana, or notebook?",Which can you save your school papers on?,computer,banana,notebook,a,NA,Computer1.ai,Banana1.ai,Notebook2.ai,Household Objects/Food/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2L2,NA,11,S11PHS4.2,"L - Here are three objects. (Point to answer choices.) Which is a desktop computer: A, B, or C?",Which is a desktop computer?,A,B,C,a,NA,Computer1.ai,Speedometer.ai,Chair2.ai,Household Objects/Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.34,NA,NA,NA
S11PHS4.2L6,NA,11,S11PHS4.2,"L - Here are three objects. (Point to answer choices.) Which shows a digital camera that takes pictures: A, B, or C?",Which shows a digital camera that takes pictures?,A,B,C,b,NA,Crayon1.ai,Camera1.ai,Calculator2.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M13,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can send a digital text message to friends and family: envelope, pencil, or cell phone?",Which can send a digital text message to friends and family?,envelope,pencil,cell phone,c,NA,Envelope.ai,Pencil1.ai,Phone5.ai,Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M14,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can store and transfer digital documents: notebook, laptop, or hat?",Which can store and transfer digital documents?,notebook,laptop,hat,b,NA,Notebook2.ai,Laptop2.ai,Hat1.ai,Classroom/Household Objects/Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M17,PHS - OI,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can you use to send a digital text message: television, pencil, or smartphone?",Which can you use to send a digital text message?,television,pencil,smartphone,c,NA,TV2.ai,Pencil1.ai,Phone2.ai,Household Objects/Classroom,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G11_S11PHS4.2M17_intro.mp3,Science_G11_S11PHS4.2M17_stem.mp3,Science_G11_S11PHS4.2M17_a.mp3,Science_G11_S11PHS4.2M17_b.mp3,Science_G11_S11PHS4.2M17_c.mp3,FT,OI,OI,OI,NA,-1.28,-1.28,-1.28,-1.28
S11PHS4.2M18,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can store pictures that you take: calculator, computer, or sandwich?",Which can store pictures that you take?,calculator,computer,sandwich,b,NA,Calculator2.ai,Computer1.ai,Sandwich2.ai,Classroom/Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M3,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which technology can store information: A, B, or C?",Which technology can store information?,A,B,C,b,NA,Book1.ai,Computer1.ai,Calculator2.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M4,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can send digital pictures: toaster, hair dryer, or laptop?",Which can send digital pictures?,toaster,hair dryer,laptop,c,NA,Toaster.ai,Hair_Dryer.ai,Laptop2.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M7,NA,11,S11PHS4.2,"M - Here are three objects. (Point to answer choices.) Which can you use to leave a voicemail for a friend: smartphone, pen, or notebook?",Which can you use to leave a voicemail for a friend?,smartphone,pen,notebook,a,NA,Phone2.ai,Pen.ai,Notebook2.ai,Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS4.2M8,NA,11,S11PHS4.2,"M - Here are three pieces of technology. (Point to answer choices.) Which can you use to send an email: calculator, pencil, or computer?",Which can you use to send an email?,calculator,pencil,computer,c,NA,Calculator2.ai,Pencil1.ai,Computer1.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.42,NA,NA,NA
S11PHS4.2MSAMPLE,NA,11,S11PHS4.2,"M - Here are three devices. (Point to answer choices.) Which will send an email: paper, smartphone, or calculator?",Which will send an email?,paper,smartphone,calculator,b,NA,Paper_Pencil.ai,Phone2.ai,Calculator2.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
